message,timestamp,severity,tags,attributes
"Selecting previously unselected package libx11-data.
",2026-03-17T23:01:53.624752918Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.624752918Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../14-libx11-data_2%3a1.8.4-2+deb12u2_all.deb ...
",2026-03-17T23:01:53.626613075Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.626613075Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking libx11-data (2:1.8.4-2+deb12u2) ...
",2026-03-17T23:01:53.628055177Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.628055177Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package libx11-6:amd64.
",2026-03-17T23:01:53.676252945Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.676252945Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../15-libx11-6_2%3a1.8.4-2+deb12u2_amd64.deb ...
",2026-03-17T23:01:53.677780702Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.677780702Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking libx11-6:amd64 (2:1.8.4-2+deb12u2) ...
",2026-03-17T23:01:53.679021733Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.679021733Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package libxext6:amd64.
",2026-03-17T23:01:53.752065102Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.752065102Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../16-libxext6_2%3a1.3.4-1+b1_amd64.deb ...
",2026-03-17T23:01:53.754163495Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.754163495Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking libxext6:amd64 (2:1.3.4-1+b1) ...
",2026-03-17T23:01:53.755538996Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.755538996Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package libxmuu1:amd64.
",2026-03-17T23:01:53.772866927Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.772866927Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../17-libxmuu1_2%3a1.1.3-3_amd64.deb ...
",2026-03-17T23:01:53.774420941Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.774420941Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking libxmuu1:amd64 (2:1.1.3-3) ...
",2026-03-17T23:01:53.775559865Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.775559865Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package unzip.
",2026-03-17T23:01:53.791555831Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.791555831Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../18-unzip_6.0-28_amd64.deb ...
",2026-03-17T23:01:53.793067989Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.793067989Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking unzip (6.0-28) ...
",2026-03-17T23:01:53.794081852Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.794081852Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package xauth.
",2026-03-17T23:01:53.818751293Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.818751293Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../19-xauth_1%3a1.1.2-1_amd64.deb ...
",2026-03-17T23:01:53.820122244Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.820122244Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking xauth (1:1.1.2-1) ...
",2026-03-17T23:01:53.821355602Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.821355602Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Selecting previously unselected package zip.
",2026-03-17T23:01:53.837292815Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.837292815Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Preparing to unpack .../20-zip_3.0-13_amd64.deb ...
",2026-03-17T23:01:53.839593541Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.839593541Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Unpacking zip (3.0-13) ...
",2026-03-17T23:01:53.840623717Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.840623717Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libexpat1:amd64 (2.5.0-1+deb12u2) ...
",2026-03-17T23:01:53.870887023Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.870887023Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libxau6:amd64 (1:1.0.9-1) ...
",2026-03-17T23:01:53.874676177Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.874676177Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up unzip (6.0-28) ...
",2026-03-17T23:01:53.877639323Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.877639323Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libcbor0.8:amd64 (0.8.0-2+b1) ...
",2026-03-17T23:01:53.89147433Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.89147433Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up less (590-2.1~deb12u2) ...
",2026-03-17T23:01:53.894193187Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.894193187Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libcurl3-gnutls:amd64 (7.88.1-10+deb12u14) ...
",2026-03-17T23:01:53.903357244Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.903357244Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up liberror-perl (0.17029-2) ...
",2026-03-17T23:01:53.906128503Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.906128503Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up zip (3.0-13) ...
",2026-03-17T23:01:53.909041379Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.909041379Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libx11-data (2:1.8.4-2+deb12u2) ...
",2026-03-17T23:01:53.911887911Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.911887911Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up git-man (1:2.39.5-0+deb12u3) ...
",2026-03-17T23:01:53.91471474Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.91471474Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libfido2-1:amd64 (1.12.0-2+b1) ...
",2026-03-17T23:01:53.917526187Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.917526187Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libbsd0:amd64 (0.11.7-2) ...
",2026-03-17T23:01:53.920527713Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.920527713Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libxdmcp6:amd64 (1:1.1.2-3) ...
",2026-03-17T23:01:53.923632911Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.923632911Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libxcb1:amd64 (1.15-1) ...
",2026-03-17T23:01:53.927016083Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.927016083Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libedit2:amd64 (3.1-20221030-2) ...
",2026-03-17T23:01:53.929969638Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.929969638Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up git (1:2.39.5-0+deb12u3) ...
",2026-03-17T23:01:53.93301866Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.93301866Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libx11-6:amd64 (2:1.8.4-2+deb12u2) ...
",2026-03-17T23:01:53.941768167Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.941768167Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libxmuu1:amd64 (2:1.1.3-3) ...
",2026-03-17T23:01:53.944595782Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.944595782Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up openssh-client (1:9.2p1-2+deb12u7) ...
",2026-03-17T23:01:53.947422073Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.947422073Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up libxext6:amd64 (2:1.3.4-1+b1) ...
",2026-03-17T23:01:53.999054769Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:53.999054769Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Setting up xauth (1:1.1.2-1) ...
",2026-03-17T23:01:54.002054975Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:54.002054975Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Processing triggers for libc-bin (2.36-9+deb12u13) ...
",2026-03-17T23:01:54.007189842Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:54.007189842Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"ldconfig: /usr/local/lib/libwatcher-c.so.0 is not a symbolic link

",2026-03-17T23:01:54.021577642Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:54.021577642Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
"Processing triggers for mailcap (3.70+nmu1) ...
",2026-03-17T23:01:54.092777427Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:54.092777427Z"",""type"":""log"",""vertex"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""}"
install apt packages: ca-certificates git unzip zip,2026-03-17T23:01:54.385677914Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:01:54.382965948Z"",""digest"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122"",""inputs"":[""sha256:505eed55ac163a586dcf0dec597e5dcd971aea6e9ea2088f048a594f648b40c4""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:50.047592972Z"",""type"":""vertex""}"
mkdir -p /usr/local/etc/php/conf.d,2026-03-17T23:01:54.387847980Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:5d45a42e108478040ddb15db95ca831d9b7f431a33068989c23cc1c7837e79ba"",""inputs"":[""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:54.385217153Z"",""type"":""vertex""}"
mkdir -p /usr/local/etc/php/conf.d,2026-03-17T23:01:54.523031903Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:01:54.520277789Z"",""digest"":""sha256:5d45a42e108478040ddb15db95ca831d9b7f431a33068989c23cc1c7837e79ba"",""inputs"":[""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:54.385217153Z"",""type"":""vertex""}"
mkdir -p /conf.d/,2026-03-17T23:01:54.524389865Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e037fe56511107945b925b92650412bf9033600dc965d33843944cb623593cbf"",""inputs"":[""sha256:5d45a42e108478040ddb15db95ca831d9b7f431a33068989c23cc1c7837e79ba""],""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:54.521916262Z"",""type"":""vertex""}"
"
added 36 packages, and audited 37 packages in 2s
",2026-03-17T23:01:54.621329031Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:54.621329031Z"",""type"":""log"",""vertex"":""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""}"
